,Date,ID,Tweet,word_count,char_count,stopwords,hastags,numerics,upper,sentiment,Polarity_Rating
315,01/02/2021 04:26,1.38e+18,time modi listen stop hate citizen country nstophateagainstfarmersnfarmersprotest httpstcontca4fr08b,19,152,8,0,0,0,-0.8,Negative
316,02/02/2021 04:26,1.38e+18,dear bhakts much guy mad patient httpstconbsragnz5k,20,142,9,2,0,0,-0.2125,Negative
317,03/02/2021 04:27,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstco8amxelguad,11,114,4,0,0,1,0.0,Neutral
318,04/02/2021 04:27,1.38e+18,earth provides enough satisfy every man need every man greed narendramodi nnfarmersprotestn nstophateagainstfarmers,16,138,3,0,0,0,0.0,Neutral
319,05/02/2021 04:27,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcodeauwst8xj,11,114,4,0,0,1,0.0,Neutral
320,06/02/2021 04:28,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcohzq09mgoky,11,114,4,0,0,1,0.0,Neutral
321,07/02/2021 04:28,1.38e+18,dictatorship grows people bring revolutionnu0938u0930u0915u093eu0930_msp_u0915u0947u0902u0926u094du0930_u0916u094bu0932u094bnstophateagainstfarmersnfarmersprotest httpstcoqo1ycxyeut,12,232,5,0,0,0,0.0,Neutral
322,08/02/2021 04:28,1.38e+18,modi understand economics know language divisionnstophateagainstfarmersnfarmersprotest httpstcowpuzxs2shg,14,140,6,0,0,0,0.0,Neutral
323,09/02/2021 04:29,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcog8jt5dcagc,11,114,4,0,0,1,0.0,Neutral
324,10/02/2021 04:29,1.38e+18,stone pelter throwing stone one asked president rule indiannbut showed anger bhakts loosing u20acnnstophateagainstfarmers httpstcolumsfgcx3k,29,236,10,1,0,0,-0.7,Negative
325,11/02/2021 04:30,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcob19welj0zz,11,114,4,0,0,1,0.0,Neutral
326,12/02/2021 04:30,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcotteeqwzbmr,11,114,4,0,0,1,0.0,Neutral
327,13/02/2021 04:30,1.38e+18,trending 4 4712 tweetsplease keep posting support let make no1nfarmersprotestnstophateagainstfarmers httpstcoi72tgcon7t,21,178,7,0,2,0,0.0,Neutral
328,14/02/2021 04:31,1.38e+18,asking whatu2019s rightfully theirsu2014repeal farm bill bill passed without debate discussion impacted nnso canu2019t ask repeal didnu2019t want begin nnstophateagainstfarmersnfarmersprotest httpstcor67gu9uu1q,44,329,18,0,0,0,0.0,Neutral
329,15/02/2021 04:31,1.38e+18,farm law increase difficulty modi hate nstophateagainstfarmersnfarmersprotest httpstcox36pce2qdu,19,163,7,0,0,0,-0.8,Negative
330,16/02/2021 04:31,1.38e+18,letu2019s stand elder show world accomplish different generation work nnstophateagainstfarmersnfarmersprotest httpstco3a124npebz,21,188,7,0,0,0,0.0,Neutral
331,17/02/2021 04:32,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcok7fphcexer,11,114,4,0,0,1,0.0,Neutral
332,18/02/2021 04:32,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcobi3vwtwm0f,11,114,4,0,0,1,0.0,Neutral
333,19/02/2021 04:33,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstco1o7prwrwvj,11,114,4,0,0,1,0.0,Neutral
334,20/02/2021 04:33,1.38e+18,word streetnwe support worldnnfarmersprotest httpstcofozchuljvd,12,103,5,0,0,0,0.0,Neutral
335,21/02/2021 04:33,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcor1n6s8cptx,11,114,4,0,0,1,0.0,Neutral
336,22/02/2021 04:34,1.38e+18,rather die foot live kneesnn httpstcov1mmcsw0kl,15,119,5,2,0,0,0.13636363636363635,Positive
337,23/02/2021 04:34,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoijsc5aeicc,11,114,4,0,0,1,0.0,Neutral
338,24/02/2021 04:34,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstco0db2lrklom,11,114,4,0,0,1,0.0,Neutral
339,25/02/2021 04:35,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcobbshil9wib,11,114,4,0,0,1,0.0,Neutral
340,26/02/2021 04:35,1.38e+18,everything provide family grow food family donu2019t think deserve respect donu2019t deserve decent living canu2019t ask govt repeal farm billsnnstophateagainstfarmersnfarmersprotest httpstcog4jl4xxgu3,44,322,20,0,0,0,0.16666666666666666,Positive
341,27/02/2021 04:35,1.38e+18,greeting everyone! ud83dude4fud83cudffcnnfarmers peacefully protesting 4 month summer nnplease help spread word stand one grow food need feed family nntodayu2019s hashtagnstophateagainstfarmersnntweetrtqtnnfarmersprotest httpstcom986lfygxc,40,347,13,0,1,0,0.25,Positive
342,28/02/2021 04:36,1.38e+18,caption needed pic!nu0938u0930u0915u093eu0930_msp_u0915u0947u0902u0926u094du0930_u0916u094bu0932u094bnstophateagainstfarmersnfarmersprotest httpstco2vji0k584z,8,197,2,0,0,0,0.0,Neutral
343,01/03/2021 04:36,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstconkyrvvsdti,11,114,4,0,0,1,0.0,Neutral
344,02/03/2021 04:37,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoatpvz4ueq5,11,114,4,0,0,1,0.0,Neutral
345,03/03/2021 04:37,1.38e+18,modi work two friendsnstophateagainstfarmersnfarmersprotest httpstcoqdx5mwaqbi,9,102,3,0,0,0,0.0,Neutral
346,04/03/2021 04:37,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcolub6er6pv0,11,114,4,0,0,1,0.0,Neutral
347,05/03/2021 04:38,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcodowolyyvcm,11,114,4,0,0,1,0.0,Neutral
348,06/03/2021 04:38,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcogndznx9ax3,11,114,4,0,0,1,0.0,Neutral
349,07/03/2021 04:38,1.38e+18,important find way nif,15,62,10,0,0,0,0.4,Positive
350,08/03/2021 04:39,1.38e+18,farm law death warrant stop hating muchnstophateagainstfarmersnfarmersprotest httpstcortvjvz0vu3,14,134,3,0,0,0,0.0,Neutral
351,09/03/2021 04:39,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoairisz3nhh,11,114,4,0,0,1,0.0,Neutral
352,10/03/2021 04:39,1.38e+18,instead listening want govt trying everything suppress voice nnwhat govt trying hide!nnstophateagainstfarmersnfarmersprotest httpstcoczo5ifixd0,29,225,12,0,0,0,0.0,Neutral
353,11/03/2021 04:40,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstco2vtxcbrvmk,11,114,4,0,0,1,0.0,Neutral
354,12/03/2021 04:40,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcobadxhbnwwk,11,114,4,0,0,1,0.0,Neutral
355,13/03/2021 04:41,1.38e+18,say beating mla inhuman human httpstco0yuswqdas1,21,152,9,2,0,2,0.0,Neutral
356,14/03/2021 04:41,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcowpxfebv8wx,11,114,4,0,0,1,0.0,Neutral
357,15/03/2021 04:41,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcozgu26otiqh,11,114,4,0,0,1,0.0,Neutral
358,16/03/2021 04:42,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcov8h4tl6frt,11,114,4,0,0,1,0.0,Neutral
359,17/03/2021 04:42,1.38e+18,looter indianstophateagainstfarmersnfarmersprotest httpstcof6nhddejkt,6,87,1,0,0,0,0.0,Neutral
360,18/03/2021 04:42,1.38e+18,divided religion united farming!nnrespect all!n nstophateagainstfarmersnfarmersprotest,10,104,3,0,0,0,0.0,Neutral
361,19/03/2021 04:43,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcorikvhlawok,11,114,4,0,0,1,0.0,Neutral
362,20/03/2021 04:43,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcosv40t6vkwj,11,114,4,0,0,1,0.0,Neutral
363,21/03/2021 04:44,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstco4hedsmkgxu,11,114,4,0,0,1,0.0,Neutral
364,22/03/2021 04:44,1.38e+18,true defination hardworking farmersnnf u2013 fearlessnessna u2013 assertionnr u2013 resolvenm u2013 moralityne u2013 empathynr u2013 righteousnessnnu0938u0930u0915u093eu0930_msp_u0915u0947u0902u0926u094du0930_u0916u094bu0932u094bnstophateagainstfarmersnfarmersprotest httpstcodefgyucbpf,21,339,2,0,0,0,0.35,Positive
365,23/03/2021 04:44,1.38e+18,portest gave haryana punjab west rajasthan brotherhood people rose community threat political party religion caste card wont work httpstcoozmd1jp5dt,33,240,10,2,0,0,0.3,Positive
366,24/03/2021 04:45,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoa9danh9eaa,11,114,4,0,0,1,0.0,Neutral
367,25/03/2021 04:45,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcockjze9asfa,11,114,4,0,0,1,0.0,Neutral
368,26/03/2021 04:45,1.38e+18,hate cant divide u break u thing govt must understandnfarmersprotestnstophateagainstfarmers httpstco8pu9ehyoxv,14,137,1,0,0,0,-0.8,Negative
369,27/03/2021 04:46,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcou7vbgnxbf4,11,114,4,0,0,1,0.0,Neutral
370,28/03/2021 04:46,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoze3cptctvk,11,114,4,0,0,1,0.0,Neutral
371,29/03/2021 04:46,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoutcovqhftt,11,114,4,0,0,1,0.0,Neutral
372,30/03/2021 04:47,1.38e+18,know india continue live die debt like ambaniadani get richer! fairnnstophateagainstfarmersnfarmersprotest httpstcotdz1o56phl,26,196,9,0,0,0,0.17045454545454544,Positive
373,31/03/2021 04:47,1.38e+18,hate place ni hate see sufferingnfarmersprotest ud83cudf3eud83dude9cnstophateagainstfarmers httpstco4ihcf01c2d,13,143,1,0,0,4,-0.8,Negative
374,01/04/2021 04:48,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoybk097evj1,11,114,4,0,0,1,0.0,Neutral
375,02/04/2021 04:48,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoohyoas006c,11,114,4,0,0,1,0.0,Neutral
376,03/04/2021 04:48,1.38e+18,hashtag today 300321n nstophateagainstfarmersn ntweet rt share spread likenfarmersprotestntractor2twitr,15,129,1,0,0,1,0.0,Neutral
377,04/04/2021 04:49,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcozqzd351vn2,11,114,4,0,0,1,0.0,Neutral
378,05/04/2021 04:49,1.38e+18,really donu2019t understand govt want indian eat left govt getting ready slave labor modiu2019s pal nnstophateagainstfarmersnfarmersprotest httpstcotoyztwmoxl,33,236,11,0,0,1,0.13333333333333333,Positive
379,06/04/2021 04:49,1.38e+18,indian started revolution winnstophateagainstfarmersnfarmersprotest httpstcojk2cg5skq7,11,122,3,0,0,0,0.0,Neutral
380,07/04/2021 04:50,1.38e+18,modinaukarambanika wont roll back bill antilia boss allow nu0938u0930u0915u093eu0930_msp_u0915u0947u0902u0926u094du0930_u0916u094bu0932u094bnstophateagainstfarmersnfarmersprotest httpstcobztncmx6ib,20,273,8,0,0,0,0.0,Neutral
381,08/04/2021 04:50,1.38e+18,dont hate much food u eat start hating httpstcomctyjeujmo,17,126,3,2,0,0,-0.30000000000000004,Negative
382,09/04/2021 04:50,1.38e+18,sachin88617922 sat sri akaal bro terrorist,33,125,2,2,0,1,0.0,Neutral
383,10/04/2021 04:51,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcob3d3opurd7,11,114,4,0,0,1,0.0,Neutral
384,11/04/2021 04:51,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcowjamds5ehn,11,114,4,0,0,1,0.0,Neutral
385,12/04/2021 04:52,1.38e+18,hate cant divide u break u thing govt must understandnfarmersprotestnstophateagainstfarmers httpstcoeanxuwlr36,14,137,1,0,0,0,-0.8,Negative
386,13/04/2021 04:52,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcojcbas3camr,11,114,4,0,0,1,0.0,Neutral
387,14/04/2021 04:52,1.38e+18,people rate break hate stand whats make younn httpstcogkfnzhifnh,19,147,8,2,0,0,-0.8,Negative
388,15/04/2021 04:53,1.38e+18,another god feed peoplenstophateagainstfarmersnfarmersprotest httpstco5v5jfn8ztr,10,107,3,0,0,0,0.0,Neutral
389,16/04/2021 04:53,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstconhtyaf6yih,11,114,4,0,0,1,0.0,Neutral
390,17/04/2021 04:53,1.38e+18,terrorist plough field gave food society httpstcon5ra7etdnv,13,118,2,2,0,0,0.0,Neutral
391,18/04/2021 04:54,1.38e+18,medium govt maligned sort name nothing worked medium black since least month reportingdiscussion nnits hate unity govt trying ignore themnnstophateagainstfarmers,45,289,19,1,0,0,-0.4222222222222222,Negative
392,19/04/2021 04:54,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcosudpzkn3g5,11,114,4,0,0,1,0.0,Neutral
393,20/04/2021 04:55,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcokywih4wdhv,11,114,4,0,0,1,0.0,Neutral
394,21/04/2021 04:55,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcofo7ydv6q2h,11,114,4,0,0,1,0.0,Neutral
395,22/04/2021 04:55,1.38e+18,taking longer doesnu2019t mean failednn httpstcoas7kdev4yp,13,130,3,2,0,0,-0.3125,Negative
396,23/04/2021 04:56,1.38e+18,stand nstophateagainstfarmersnfarmersprotest httpstcog429v52bbq,8,93,2,0,0,0,0.0,Neutral
397,24/04/2021 04:56,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoekngvndvcp,11,114,4,0,0,1,0.0,Neutral
398,25/04/2021 04:56,1.38e+18,look eye see bad want itnn httpstcoss4k2za0x1,17,122,7,2,0,0,-0.6999999999999998,Negative
399,26/04/2021 04:57,1.38e+18,belong race religion sect protest indian people stop hate mongering sikh death due khalistani terrorism since 1993 pure hate compain r sikh nstophateagainstfarmers,45,273,17,1,0,1,-0.3776785714285714,Negative
400,27/04/2021 04:57,1.38e+18,thing modi know division hatenstophateagainstfarmersnfarmersprotest httpstcob4gnrt7yfn,11,113,3,0,0,0,0.0,Neutral
401,28/04/2021 04:57,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoxjhyu8uzue,11,114,4,0,0,1,0.0,Neutral
402,29/04/2021 04:58,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcomzvkmkmrtk,11,114,4,0,0,1,0.0,Neutral
403,30/04/2021 04:58,1.38e+18,terrorist shame indian government n u0938u0930u0915u093eu0930_msp_u0915u0947u0902u0926u094du0930_u0916u094bu0932u094bnstophateagainstfarmersnfarmersprotest httpstcohfbrvfvpxg,13,223,3,1,0,0,0.0,Neutral
404,01/05/2021 04:59,1.38e+18,chhotalikharii need put aside ego listen farmersnnstophateagainstfarmersnfarmersprotest,14,122,4,0,0,0,0.0,Neutral
405,02/05/2021 04:59,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcos0rdkrgrcm,11,114,4,0,0,1,0.0,Neutral
406,03/05/2021 04:59,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcou1ijqexgp9,11,114,4,0,0,1,0.0,Neutral
407,04/05/2021 05:00,1.38e+18,everyone two eye viewnn httpstcomxt5cqwkpm,14,119,6,2,0,0,0.0,Neutral
408,05/05/2021 05:00,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoiecvyll03e,11,114,4,0,0,1,0.0,Neutral
409,06/05/2021 05:00,1.38e+18,chance one million onenn httpstcohj08fw348h,13,113,4,2,0,0,0.0,Neutral
410,07/05/2021 05:01,1.38e+18,people come firstnstophateagainstfarmersnfarmersprotest httpstcoxtmv9menyw,11,123,4,0,0,0,0.0,Neutral
411,08/05/2021 05:01,1.38e+18,take moment walk shoe bet youu2019ll fall first stepnn httpstcotixdzfjtwv,20,147,6,2,0,1,0.25,Positive
412,09/05/2021 05:01,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcolkazhy7tef,11,114,4,0,0,1,0.0,Neutral
413,10/05/2021 05:02,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcoomplla4yyl,11,114,4,0,0,1,0.0,Neutral
414,11/05/2021 05:02,1.38e+18,lack education isnt necessary bad thing combination narcissism lack education deadly combo india pm us spread hate countryman,36,232,15,2,0,1,-0.425,Negative
415,12/05/2021 05:03,1.38e+18,stop spreading hate indiannfarmersprotest nnstophateagainstfarmers httpstcon6woodyaqo,12,125,3,0,0,1,-0.8,Negative
416,13/05/2021 05:03,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstcofi4xcovxsv,11,114,4,0,0,1,0.0,Neutral
417,14/05/2021 05:03,1.38e+18,united everyonenstophateagainstfarmersnfarmersprotest httpstcor8apjgfofr,6,95,1,0,0,0,0.0,Neutral
418,15/05/2021 05:04,1.38e+18,wise young man indeednnstophateagainstfarmersnfarmersprotest httpstcoa8lrv7puln,7,92,0,0,0,1,0.39999999999999997,Positive
419,16/05/2021 05:04,1.38e+18,terrorist 20,10,74,2,2,1,1,0.0,Neutral
420,17/05/2021 05:04,1.38e+18,joncrivera meenaharris go pick profile attacking look feed youu2019ll find ud83dude39,21,136,8,1,0,0,0.0,Neutral
421,18/05/2021 05:05,1.38e+18,terrorist 19,10,74,2,2,1,1,0.0,Neutral
422,19/05/2021 05:05,1.38e+18,kisanektamorcha political arm corporate mafianstophateagainstfarmersnfarmersprotest,11,107,4,0,0,1,0.0,Neutral
423,20/05/2021 05:06,1.38e+18,innocent damaged still moving forwardnn httpstco7wbwoqvata,11,115,1,2,0,0,0.5,Positive
424,21/05/2021 05:06,1.38e+18,terrorist 18,10,74,2,2,1,1,0.0,Neutral
425,22/05/2021 05:06,1.38e+18,terrorist 17,10,74,2,2,1,1,0.0,Neutral
426,23/05/2021 05:07,1.38e+18,terrorist 16,10,74,2,2,1,1,0.0,Neutral
427,24/05/2021 05:07,1.38e+18,win u270anstophateagainstfarmersnfarmersprotest httpstcogamrowctxq,6,85,1,0,0,0,0.8,Positive
428,25/05/2021 05:07,1.38e+18,political arm corporate mafianstophateagainstfarmersnfarmersprotest httpstco53spid5b2k,11,114,4,0,0,1,0.0,Neutral
429,26/05/2021 05:08,1.38e+18,terrorist 14,10,74,2,2,1,1,0.0,Neutral
430,27/05/2021 05:08,1.38e+18,terrorist 13,10,74,2,2,1,1,0.0,Neutral
431,28/05/2021 05:08,1.38e+18,respect farmersnsupport farmersnstophateagainstfarmersnfarmersprotest httpstcoiaqgz1sram,6,100,0,0,0,0,0.0,Neutral
432,29/05/2021 05:09,1.38e+18,terrorist 12,10,74,2,2,1,1,0.0,Neutral
433,30/05/2021 05:09,1.38e+18,india government anymorenstophateagainstfarmersnfarmersprotest httpstcozt11jezfss,9,107,4,0,0,0,0.0,Neutral
434,31/05/2021 05:10,1.38e+18,terrorist 11,10,74,2,2,1,1,0.0,Neutral
435,01/06/2021 05:10,1.38e+18,terrorist 10,10,74,2,2,1,1,0.0,Neutral
436,02/06/2021 05:10,1.38e+18,hope begin darknn httpstcowdijdpmf4g,8,90,1,2,0,0,0.0,Neutral
437,03/06/2021 05:11,1.38e+18,terrorist 9,10,73,2,2,1,1,0.0,Neutral
438,04/06/2021 05:11,1.38e+18,terrorist 8,10,73,2,2,1,1,0.0,Neutral
439,05/06/2021 05:11,1.38e+18,terrorist 6,10,73,2,2,1,1,0.0,Neutral
440,06/06/2021 05:12,1.38e+18,born king without admitting itnn httpstcoxehrhvyfek,14,122,4,2,0,0,0.0,Neutral
441,07/06/2021 05:12,1.38e+18,proud india real patriot nnstophateagainstfarmersnfarmersprotest,10,94,4,0,0,0,0.5,Positive
442,08/06/2021 05:12,1.38e+18,terrorist 5,10,73,2,2,1,1,0.0,Neutral
443,09/06/2021 05:13,1.38e+18,medium govt maligned sort name nothing worked medium black since least month reportingdiscussion nnits hate unity govt trying ignore themnnstophateagainstfarmers,45,289,19,1,0,0,-0.4222222222222222,Negative
444,10/06/2021 05:13,1.38e+18,terrorist 4,10,73,2,2,1,1,0.0,Neutral
445,11/06/2021 05:14,1.38e+18,combination good worstnn httpstcolpdy7qgmzr,13,115,5,2,0,0,0.7,Positive
446,12/06/2021 05:14,1.38e+18,terrorist 3,10,73,2,2,1,1,0.0,Neutral
447,13/06/2021 05:14,1.38e+18,terrorist 2,10,73,2,2,1,1,0.0,Neutral
448,14/06/2021 05:15,1.38e+18,apologize monstersnn httpstcoyxfbaezwrl,11,111,4,2,0,0,0.0,Neutral
449,15/06/2021 05:15,1.38e+18,terrorist 1,10,73,2,2,1,1,0.0,Neutral
450,16/06/2021 05:15,1.38e+18,gut fight dictator modinstophateagainstfarmersnfarmersprotest httpstcog4lmibprsl,11,116,3,0,0,0,0.0,Neutral
451,17/06/2021 05:16,1.38e+18,farmersprotestnstophateagainstfarmersnnthis unity fear anti nation fascist httpstcofif8ihwdtc,12,125,4,1,0,0,0.0,Neutral
452,18/06/2021 05:16,1.38e+18,terrorist pmoindia bjp4india,11,92,2,2,0,1,0.0,Neutral
453,19/06/2021 05:17,1.38e+18,kisanektamorcha govt pretending isnt affected internally shaking like leaf stromnstophateagainstfarmersnlielikemodinfarmersprotest,20,168,9,0,0,0,0.0,Neutral
454,20/06/2021 05:17,1.38e+18,situation might bad never forget smile helpnn httpstcojiilwovnxz,16,134,5,2,0,0,-0.19999999999999993,Negative
455,21/06/2021 05:17,1.38e+18,win fight nstay united nkeep supporting farmersnnstophateagainstfarmersnfarmersprotest,13,118,2,0,0,0,0.525,Positive
456,22/06/2021 05:18,1.38e+18,lack education isnt necessary bad thing combination narcissism lack education deadly combo india pm us spread hate countrymennnstophateagainstfarmersnfarmersprotest,34,236,15,0,0,1,-0.425,Negative
457,23/06/2021 05:18,1.38e+18,donu2019t disrespect quite people youu2019re gonna find keep volume downnn httpstcoywbjnk5cas,17,160,4,2,0,0,0.0,Neutral
458,24/06/2021 05:18,1.38e+18,anyone say terrorist antinationalist aware themnstophateagainstfarmersnfarmersprotest httpstcoi2rwzc6zzt,13,142,5,0,0,0,0.25,Positive
459,25/06/2021 05:19,1.38e+18,today tagline nuse hashtag 20,9,76,1,2,1,0,0.0,Neutral
460,26/06/2021 05:19,1.38e+18,today tagline nuse hashtag 19,9,76,1,2,1,0,0.0,Neutral
461,27/06/2021 05:19,1.38e+18,kind towards aged strong dont pull hate game pure kisaan know patience dont challenge repeal farm bill,31,206,8,2,0,0,-0.00873015873015874,Negative
462,28/06/2021 05:20,1.38e+18,today tagline nuse hashtag 18,9,76,1,2,1,0,0.0,Neutral
463,29/06/2021 05:20,1.38e+18,today tagline nuse hashtag 17,9,76,1,2,1,0,0.0,Neutral
464,30/06/2021 05:21,1.38e+18,letu2019s stand elder show world accomplish different generation work nnstophateagainstfarmersnfarmersprotest httpstcoxs4mxfpjz5,21,188,7,0,0,0,0.0,Neutral
465,01/07/2021 05:21,1.38e+18,today tagline nuse hashtag 15,9,76,1,2,1,0,0.0,Neutral
466,02/07/2021 05:21,1.38e+18,today tagline nuse hashtag 14,9,76,1,2,1,0,0.0,Neutral
467,03/07/2021 05:22,1.38e+18,warrior worriernn httpstco4buwr6lcbw,10,98,3,2,0,0,0.0,Neutral
468,04/07/2021 05:22,1.38e+18,today tagline nuse hashtag 13,9,76,1,2,1,0,0.0,Neutral
469,05/07/2021 05:22,1.38e+18,today tagline nuse hashtag 12,9,76,1,2,1,0,0.0,Neutral
470,06/07/2021 05:23,1.38e+18,today tagline nuse hashtag 11,9,76,1,2,1,0,0.0,Neutral
471,07/07/2021 05:23,1.38e+18,today tagline nuse hashtag 10,9,76,1,2,1,0,0.0,Neutral
472,08/07/2021 05:23,1.38e+18,almost everyone india connected farming hating mean hating indianstophateagainstfarmersnfarmersprotest httpstcojcn1gh2xtv,14,148,3,0,0,0,-0.3125,Negative
473,09/07/2021 05:24,1.38e+18,today tagline nuse hashtag 9,9,75,1,2,1,0,0.0,Neutral
474,10/07/2021 05:24,1.38e+18,warrior donu2019t ask many enemy ask u201cwhere theyu201dnn httpstcok2t5h3bwm0,18,161,4,2,0,0,0.5,Positive
475,11/07/2021 05:25,1.38e+18,today tagline nuse hashtag 8,9,75,1,2,1,0,0.0,Neutral
476,12/07/2021 05:25,1.38e+18,today tagline nuse hashtag 7,9,75,1,2,1,0,0.0,Neutral
477,13/07/2021 05:25,1.38e+18,order succeed need believe httpstcoi8cfxtkrs1,14,112,3,2,0,0,0.0,Neutral
478,14/07/2021 05:26,1.38e+18,today tagline nuse hashtag 6,9,75,1,2,1,0,0.0,Neutral
479,15/07/2021 05:26,1.38e+18,still fighting younger generation doesnt suffernnfarmersprotestnu0938u0930u0915u093eu0930_msp_u0915u0947u0902u0926u094du0930_u0916u094bu0932u094bnstophateagainstfarmers httpstcolpthwgmp9p,12,235,0,0,0,0,0.0,Neutral
480,16/07/2021 05:26,1.38e+18,today tagline nuse hashtag 4,9,75,1,2,1,0,0.0,Neutral
481,17/07/2021 05:27,1.38e+18,today tagline nuse hashtag 3,9,75,1,2,1,0,0.0,Neutral
482,18/07/2021 05:27,1.38e+18,u eat today thanks farmersnnstophateagainstfarmersnfarmersprotest,8,78,1,0,0,0,0.2,Positive
483,19/07/2021 05:28,1.38e+18,today tagline nuse hashtag 2,9,75,1,2,1,0,0.0,Neutral
484,20/07/2021 05:28,1.38e+18,today tagline nuse hashtag 1,9,75,1,2,1,0,0.0,Neutral
485,21/07/2021 05:28,1.38e+18,patience power httpstcomutqnd5wro,7,85,1,2,0,0,0.0,Neutral
486,22/07/2021 05:29,1.38e+18,nation destroys soil destroys itselfnn lung nation remember itnnfarmersprotest nnstophateagainstfarmers httpstcoor4a8xhmcp,24,178,6,0,0,2,0.0,Neutral
487,23/07/2021 05:29,1.38e+18,wonder afraid demon governmentsnn httpstcooviwjpmwj3,16,135,7,2,0,1,-0.6,Negative
488,24/07/2021 05:29,1.38e+18,today tagline nuse hashtag,8,73,1,2,0,0,0.0,Neutral
489,25/07/2021 05:30,1.38e+18,stophateagainstfarmersnbecause provide food ate people every religion dont know hate nbe farmersnsupport,21,157,9,2,0,0,-0.8,Negative
490,26/07/2021 05:30,1.38e+18,stay united winnstophateagainstfarmersnfarmersprotest httpstcodgxw5t3ky4,8,94,3,0,0,0,0.0,Neutral
491,27/07/2021 05:30,1.38e+18,stand solidarity oppose farm law u0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917,15,214,5,2,0,0,0.0,Neutral
492,28/07/2021 05:31,1.38e+18,corporation think profit anti law going give total control farming corporation hand,24,174,7,2,0,0,0.0,Neutral
493,29/07/2021 05:31,1.38e+18,great future doesnu2019t require great pastnn httpstcogixznpc26m,11,118,0,2,0,1,0.5333333333333333,Positive
